"Postcode"	"City"	"Usage"	"Municipality code"	"Municipality"	"Region code"	"Region"	"Latitude"	"Longitude"	"Quality code"	"Quality description"
0263	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0264	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0265	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.7	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0266	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0267	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.7	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0268	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.7	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0270	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.91	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0271	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.91	10.71	1	"Koordinatane er kontrollerte av yr.no"
0272	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.91	10.71	1	"Koordinatane er kontrollerte av yr.no"
0273	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.7	1	"Koordinatane er kontrollerte av yr.no"
0274	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.69	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0275	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.68	1	"Koordinatane er kontrollerte av yr.no"
0276	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.68	1	"Koordinatane er kontrollerte av yr.no"
0277	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.68	1	"Koordinatane er kontrollerte av yr.no"
0278	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.68	1	"Koordinatane er kontrollerte av yr.no"
0279	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.68	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0280	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.65	5	"Koordinatane er retta av ein yr.no-brukar"
0281	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.66	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0282	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.65	1	"Koordinatane er kontrollerte av yr.no"
0283	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.64	1	"Koordinatane er kontrollerte av yr.no"
0284	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.64	1	"Koordinatane er kontrollerte av yr.no"
0286	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.9	10.69	1	"Koordinatane er kontrollerte av yr.no"
0287	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.9	10.68	1	"Koordinatane er kontrollerte av yr.no"
0301	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0302	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0303	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0304	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0305	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0306	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0307	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0308	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0309	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.68	1	"Koordinatane gjeld postkontoret"
0310	"Oslo"	"Fleire bruksområde"	301	"Oslo"	3	"Oslo"	59.93	10.66	1	"Koordinatane er kontrollerte av yr.no"
0311	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.65	1	"Koordinatane gjeld postkontoret"
0313	"Oslo"	"Gateadresser og postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane gjeld postkontoret"
0314	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane gjeld postkontoret"
0315	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0316	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0317	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0318	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0319	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.7	1	"Koordinatane gjeld postkontoret"
0320	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0323	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.92	10.72	1	"Koordinatane gjeld postkontoret"
0330	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane gjeld postkontoret"
0340	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0341	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0342	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0349	"Oslo"	"Fleire bruksområde"	301	"Oslo"	3	"Oslo"	59.94	10.72	1	"Koordinatane er kontrollerte av yr.no"
0350	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0351	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0352	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0353	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0354	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	5	"Koordinatane er retta av ein yr.no-brukar"
0355	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0356	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0357	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	5	"Koordinatane er retta av ein yr.no-brukar"
0358	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0359	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0360	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0361	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0362	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0363	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	5	"Koordinatane er retta av ein yr.no-brukar"
0364	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0365	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	1	"Koordinatane er kontrollerte av yr.no"
0366	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0367	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0368	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0369	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.71	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0370	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.7	1	"Koordinatane er kontrollerte av yr.no"
0371	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.71	5	"Koordinatane er retta av ein yr.no-brukar"
0372	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.72	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0373	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.71	1	"Koordinatane er kontrollerte av yr.no"
0374	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.7	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0375	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.69	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0376	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.68	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0377	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.68	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0378	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.67	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0379	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.67	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0380	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.66	5	"Koordinatane er retta av ein yr.no-brukar"
0381	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.65	1	"Koordinatane er kontrollerte av yr.no"
0382	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.64	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0383	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.64	1	"Koordinatane er kontrollerte av yr.no"
0401	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0402	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0403	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0404	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0405	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0406	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.76	1	"Koordinatane gjeld postkontoret"
0407	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.74	1	"Koordinatane er kontrollerte av yr.no"
0408	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.73	1	"Koordinatane gjeld postkontoret"
0409	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.78	1	"Koordinatane gjeld postkontoret"
0410	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane gjeld postkontoret"
0411	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.97	10.78	1	"Koordinatane gjeld postkontoret"
0412	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.76	1	"Koordinatane gjeld postkontoret"
0413	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.76	1	"Koordinatane gjeld postkontoret"
0415	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.75	1	"Koordinatane gjeld postkontoret"
0421	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0422	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0423	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0426	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0440	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.73	1	"Koordinatane er kontrollerte av yr.no"
0441	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0442	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.95	10.77	1	"Koordinatane er kontrollerte av yr.no"
0445	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.76	1	"Koordinatane er kontrollerte av yr.no"
0450	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.73	1	"Koordinatane er kontrollerte av yr.no"
0451	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0452	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0454	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.74	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0455	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.74	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0456	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.75	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0457	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.75	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0458	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.75	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0459	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0460	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.75	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0461	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.75	5	"Koordinatane er retta av ein yr.no-brukar"
0462	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.75	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0463	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.75	5	"Koordinatane er retta av ein yr.no-brukar"
0464	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.75	5	"Koordinatane er retta av ein yr.no-brukar"
0465	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0467	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0468	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	5	"Koordinatane er retta av ein yr.no-brukar"
0469	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	1	"Koordinatane er kontrollerte av yr.no"
0470	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	1	"Koordinatane er kontrollerte av yr.no"
0472	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0473	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	1	"Koordinatane er kontrollerte av yr.no"
0474	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0475	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0476	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	1	"Koordinatane er kontrollerte av yr.no"
0477	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.76	1	"Koordinatane er kontrollerte av yr.no"
0478	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0479	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.78	1	"Koordinatane er kontrollerte av yr.no"
0480	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0481	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0482	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0483	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.94	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0484	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0485	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0486	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0487	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.78	1	"Koordinatane er kontrollerte av yr.no"
0488	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.79	5	"Koordinatane er retta av ein yr.no-brukar"
0489	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0490	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.95	10.8	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0491	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.96	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0492	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.96	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0493	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.96	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0494	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.96	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0495	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.96	10.79	5	"Koordinatane er retta av ein yr.no-brukar"
0496	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.98	10.81	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0501	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.78	5	"Koordinatane er retta av ein yr.no-brukar"
0502	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.77	1	"Koordinatane er kontrollerte av yr.no"
0503	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.77	1	"Koordinatane er kontrollerte av yr.no"
0504	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.77	1	"Koordinatane er kontrollerte av yr.no"
0505	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.92	10.76	1	"Koordinatane gjeld postkontoret"
0506	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.92	10.76	1	"Koordinatane gjeld postkontoret"
0508	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0509	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0510	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0511	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0512	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0513	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0514	"Oslo"	"Fleire bruksområde"	301	"Oslo"	3	"Oslo"	59.94	10.8	1	"Koordinatane er kontrollerte av yr.no"
0515	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.81	1	"Koordinatane gjeld postkontoret"
0516	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.83	1	"Koordinatane gjeld postkontoret"
0517	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.84	1	"Koordinatane gjeld postkontoret"
0518	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.94	10.85	1	"Koordinatane gjeld postkontoret"
0520	"Oslo"	"Postboksar"	301	"Oslo"	3	"Oslo"	59.93	10.81	1	"Koordinatane gjeld postkontoret"
0540	"Oslo"	"Firma med eige postnummer"	301	"Oslo"	3	"Oslo"	59.94	10.84	5	"Koordinatane er retta av ein yr.no-brukar"
0550	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0551	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0552	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0553	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0554	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0555	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0556	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0557	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0558	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0559	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.76	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0560	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	5	"Koordinatane er retta av ein yr.no-brukar"
0561	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0562	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	5	"Koordinatane er retta av ein yr.no-brukar"
0563	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0564	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0565	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0566	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0567	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0568	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0569	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0570	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0571	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	5	"Koordinatane er retta av ein yr.no-brukar"
0572	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0573	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0574	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.78	5	"Koordinatane er retta av ein yr.no-brukar"
0575	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0576	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0577	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0578	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.92	10.77	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
0579	"Oslo"	"Gateadresser"	301	"Oslo"	3	"Oslo"	59.93	10.79	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
